CircleName,Abbrev,LatLong
Gander,NLGA,48.9683220000/-54.7123010000

CountYear3,LowTemp,HighTemp,AMCloud,PMClouds,AMRain,PMRain,AMSnow,PMSnow
123,-1.0 Celsius,-1.0 Celsius,Clear,Clear,None,None,None,None
122,-4.0 Celsius,-1.0 Celsius,Clear,Clear,None,None,None,Light
121,5.0 Celsius,9.0 Celsius,Clear,Clear,None,None,None,None
120,-6.0 Celsius,-5.0 Celsius,Clear,Clear,None,None,None,None
119,-8.0 Celsius,-7.0 Celsius,Partly Cloudy,Partly Cloudy,None,None,None,None
118,-10.0 Celsius,-6.0 Celsius,Cloudy,Cloudy,None,None,None,None
117,-11.0 Celsius,-6.0 Celsius,Partly Clear,Partly Clear,None,None,None,None
116,-7.0 Celsius,-4.0 Celsius,Partly Cloudy,Partly Cloudy,None,None,None,None
115,3.0 Celsius,4.0 Celsius,Partly Cloudy,Partly Cloudy,None,None,None,None
114,-15.0 Celsius,-7.0 Celsius,,,,,,
113,-3.0 Celsius,-2.0 Celsius,Cloudy,Cloudy,,,Light,Heavy
112,-10.0 Celsius,-5.0 Celsius,Partly Cloudy,Partly Cloudy,None,None,None,None
111,30.0 Celsius,32.0 Celsius,Cloudy,Cloudy,None,Light,Light,None
110,36.0 Celsius,39.0 Celsius,Cloudy,Cloudy,Light,Light,None,None
109,-9.0 Fahrenheit,-12.0 Fahrenheit,Clear,Clear,,,,
108,31.0 Celsius,32.0 Celsius,Clear,Clear,None,None,None,None
107,27.0 Celsius,27.0 Celsius,Unknown,Unknown,None,None,None,None
106,27.0 Fahrenheit,27.0 Fahrenheit,Partly Cloudy,Partly Cloudy,None,None,None,None
105,10.0 Celsius,10.0 Celsius,Clear,Clear,None,None,None,None
104,37.0 Celsius,37.0 Celsius,Clear,Clear,None,None,None,None
103,19.0 Celsius,28.0 Celsius,Partly Cloudy,Partly Cloudy,None,None,None,Heavy
102,23.0 Celsius,27.0 Celsius,Clear,Clear,None,None,None,None
101,27.0 Celsius,28.0 Celsius,Clear,Clear,None,None,None,None

CountYear5,LowTemp3,HighTemp2,AMCloud2,PMClouds2
"Mourning Dove
[Zenaida macroura]","2002 [103]
Count Date: 12/26/2002
# Participants: 
# Species Reported: 24
Total Hrs.: 18.75",,,
"Mourning Dove
[Zenaida macroura]","2003 [104]
Count Date: 12/26/2003
# Participants: 9
# Species Reported: 30
Total Hrs.: 16.00",,,
"Mourning Dove
[Zenaida macroura]","2004 [105]
Count Date: 12/26/2004
# Participants: 4
# Species Reported: 31
Total Hrs.: 22.00",2,0.0909,"US,"
"Mourning Dove
[Zenaida macroura]","2005 [106]
Count Date: 1/2/2006
# Participants: 
# Species Reported: 30
Total Hrs.: 23.50",6,0.2553,
"Mourning Dove
[Zenaida macroura]","2006 [107]
Count Date: 12/26/2006
# Participants: 
# Species Reported: 30
Total Hrs.: 34.00",2,0.0588,
"Mourning Dove
[Zenaida macroura]","2007 [108]
Count Date: 12/26/2007
# Participants: 
# Species Reported: 39
Total Hrs.: 26.00",5,0.1923,
"Mourning Dove
[Zenaida macroura]","2008 [109]
Count Date: 12/26/2008
# Participants: 
# Species Reported: 30
Total Hrs.: 16.00",2,0.1250,
"Mourning Dove
[Zenaida macroura]","2009 [110]
Count Date: 12/29/2009
# Participants: 
# Species Reported: 32
Total Hrs.: 20.00",3,0.1500,
"Mourning Dove
[Zenaida macroura]","2010 [111]
Count Date: 12/29/2010
# Participants: 
# Species Reported: 24
Total Hrs.: 17.00",1,0.0588,
"Mourning Dove
[Zenaida macroura]","2011 [112]
Count Date: 12/25/2011
# Participants: 6
# Species Reported: 30
Total Hrs.: 22.50",,,
"Mourning Dove
[Zenaida macroura]","2012 [113]
Count Date: 12/28/2012
# Participants: 6
# Species Reported: 25
Total Hrs.: 15.50",2,0.1290,
"Mourning Dove
[Zenaida macroura]","2013 [114]
Count Date: 12/26/2013
# Participants: 5
# Species Reported: 20
Total Hrs.: ",,,
"Mourning Dove
[Zenaida macroura]","2014 [115]
Count Date: 12/26/2014
# Participants: 1
# Species Reported: 26
Total Hrs.: 20.00",cw,0.0000,
"Mourning Dove
[Zenaida macroura]","2015 [116]
Count Date: 12/31/2015
# Participants: 6
# Species Reported: 30
Total Hrs.: 15.75",cw,0.0000,
"Mourning Dove
[Zenaida macroura]","2016 [117]
Count Date: 12/26/2016
# Participants: 1
# Species Reported: 25
Total Hrs.: 16.00",1,0.0625,
"Mourning Dove
[Zenaida macroura]","2017 [118]
Count Date: 12/30/2017
# Participants: 5
# Species Reported: 27
Total Hrs.: 21.00",,,
"Mourning Dove
[Zenaida macroura]","2018 [119]
Count Date: 12/26/2018
# Participants: 6
# Species Reported: 24
Total Hrs.: ",,,
"Mourning Dove
[Zenaida macroura]","2019 [120]
Count Date: 12/27/2019
# Participants: 6
# Species Reported: 27
Total Hrs.: 16.00",,,
"Mourning Dove
[Zenaida macroura]","2020 [121]
Count Date: 12/26/2020
# Participants: 8
# Species Reported: 28
Total Hrs.: 23.25",,,
"Mourning Dove
[Zenaida macroura]","2021 [122]
Count Date: 12/26/2021
# Participants: 5
# Species Reported: 37
Total Hrs.: 10.00",2,0.2000,
"Mourning Dove
[Zenaida macroura]","2022 [123]
Count Date: 12/26/2022
# Participants: 5
# Species Reported: 23
Total Hrs.: 16.50",,,
"Great Horned Owl
[Bubo virginianus]","2000 [101]
Count Date: 12/27/2000
# Participants: 
# Species Reported: 27
Total Hrs.: 9.25",,,
"Great Horned Owl
[Bubo virginianus]","2001 [102]
Count Date: 12/30/2001
# Participants: 
# Species Reported: 29
Total Hrs.: 20.50",,,
"Great Horned Owl
[Bubo virginianus]","2002 [103]
Count Date: 12/26/2002
# Participants: 
# Species Reported: 24
Total Hrs.: 18.75",,,
"Great Horned Owl
[Bubo virginianus]","2003 [104]
Count Date: 12/26/2003
# Participants: 9
# Species Reported: 30
Total Hrs.: 16.00",,,
"Great Horned Owl
[Bubo virginianus]","2004 [105]
Count Date: 12/26/2004
# Participants: 4
# Species Reported: 31
Total Hrs.: 22.00",,,
"Great Horned Owl
[Bubo virginianus]","2005 [106]
Count Date: 1/2/2006
# Participants: 
# Species Reported: 30
Total Hrs.: 23.50",,,
"Great Horned Owl
[Bubo virginianus]","2006 [107]
Count Date: 12/26/2006
# Participants: 
# Species Reported: 30
Total Hrs.: 34.00",,,
"Great Horned Owl
[Bubo virginianus]","2007 [108]
Count Date: 12/26/2007
# Participants: 
# Species Reported: 39
Total Hrs.: 26.00",,,
"Great Horned Owl
[Bubo virginianus]","2008 [109]
Count Date: 12/26/2008
# Participants: 
# Species Reported: 30
Total Hrs.: 16.00",,,
"Great Horned Owl
[Bubo virginianus]","2009 [110]
Count Date: 12/29/2009
# Participants: 
# Species Reported: 32
Total Hrs.: 20.00",,,
"Great Horned Owl
[Bubo virginianus]","2010 [111]
Count Date: 12/29/2010
# Participants: 
# Species Reported: 24
Total Hrs.: 17.00",,,
"Great Horned Owl
[Bubo virginianus]","2011 [112]
Count Date: 12/25/2011
# Participants: 6
# Species Reported: 30
Total Hrs.: 22.50",,,
"Great Horned Owl
[Bubo virginianus]","2012 [113]
Count Date: 12/28/2012
# Participants: 6
# Species Reported: 25
Total Hrs.: 15.50",,,
"Great Horned Owl
[Bubo virginianus]","2013 [114]
Count Date: 12/26/2013
# Participants: 5
# Species Reported: 20
Total Hrs.: ",,,
"Great Horned Owl
[Bubo virginianus]","2014 [115]
Count Date: 12/26/2014
# Participants: 1
# Species Reported: 26
Total Hrs.: 20.00",,,
"Great Horned Owl
[Bubo virginianus]","2015 [116]
Count Date: 12/31/2015
# Participants: 6
# Species Reported: 30
Total Hrs.: 15.75",,,
"Great Horned Owl
[Bubo virginianus]","2016 [117]
Count Date: 12/26/2016
# Participants: 1
# Species Reported: 25
Total Hrs.: 16.00",,,
"Great Horned Owl
[Bubo virginianus]","2017 [118]
Count Date: 12/30/2017
# Participants: 5
# Species Reported: 27
Total Hrs.: 21.00",,,
"Great Horned Owl
[Bubo virginianus]","2018 [119]
Count Date: 12/26/2018
# Participants: 6
# Species Reported: 24
Total Hrs.: ",,,
"Great Horned Owl
[Bubo virginianus]","2019 [120]
Count Date: 12/27/2019
# Participants: 6
# Species Reported: 27
Total Hrs.: 16.00",,,
"Great Horned Owl
[Bubo virginianus]","2020 [121]
Count Date: 12/26/2020
# Participants: 8
# Species Reported: 28
Total Hrs.: 23.25",,,
"Great Horned Owl
[Bubo virginianus]","2021 [122]
Count Date: 12/26/2021
# Participants: 5
# Species Reported: 37
Total Hrs.: 10.00",,,
"Great Horned Owl
[Bubo virginianus]","2022 [123]
Count Date: 12/26/2022
# Participants: 5
# Species Reported: 23
Total Hrs.: 16.50",cw,0.0000,
"Downy Woodpecker
[Picoides pubescens]","2000 [101]
Count Date: 12/27/2000
# Participants: 
# Species Reported: 27
Total Hrs.: 9.25",3,0.3243,
"Downy Woodpecker
[Picoides pubescens]","2001 [102]
Count Date: 12/30/2001
# Participants: 
# Species Reported: 29
Total Hrs.: 20.50",21,1.0244,
"Downy Woodpecker
[Picoides pubescens]","2002 [103]
Count Date: 12/26/2002
# Participants: 
# Species Reported: 24
Total Hrs.: 18.75",8,0.4267,
"Downy Woodpecker
[Picoides pubescens]","2003 [104]
Count Date: 12/26/2003
# Participants: 9
# Species Reported: 30
Total Hrs.: 16.00",13,0.8125,
"Downy Woodpecker
[Picoides pubescens]","2004 [105]
Count Date: 12/26/2004
# Participants: 4
# Species Reported: 31
Total Hrs.: 22.00",12,0.5455,
"Downy Woodpecker
[Picoides pubescens]","2005 [106]
Count Date: 1/2/2006
# Participants: 
# Species Reported: 30
Total Hrs.: 23.50",13,0.5532,
"Downy Woodpecker
[Picoides pubescens]","2006 [107]
Count Date: 12/26/2006
# Participants: 
# Species Reported: 30
Total Hrs.: 34.00",12,0.3529,
"Downy Woodpecker
[Picoides pubescens]","2007 [108]
Count Date: 12/26/2007
# Participants: 
# Species Reported: 39
Total Hrs.: 26.00",18,0.6923,
"Downy Woodpecker
[Picoides pubescens]","2008 [109]
Count Date: 12/26/2008
# Participants: 
# Species Reported: 30
Total Hrs.: 16.00",6,0.3750,
"Downy Woodpecker
[Picoides pubescens]","2009 [110]
Count Date: 12/29/2009
# Participants: 
# Species Reported: 32
Total Hrs.: 20.00",10,0.5000,
"Downy Woodpecker
[Picoides pubescens]","2010 [111]
Count Date: 12/29/2010
# Participants: 
# Species Reported: 24
Total Hrs.: 17.00",3,0.1765,
"Downy Woodpecker
[Picoides pubescens]","2011 [112]
Count Date: 12/25/2011
# Participants: 6
# Species Reported: 30
Total Hrs.: 22.50",5,0.2222,
"Downy Woodpecker
[Picoides pubescens]","2012 [113]
Count Date: 12/28/2012
# Participants: 6
# Species Reported: 25
Total Hrs.: 15.50",4,0.2581,
"Downy Woodpecker
[Picoides pubescens]","2013 [114]
Count Date: 12/26/2013
# Participants: 5
# Species Reported: 20
Total Hrs.: ",1,0.0000,
"Downy Woodpecker
[Picoides pubescens]","2014 [115]
Count Date: 12/26/2014
# Participants: 1
# Species Reported: 26
Total Hrs.: 20.00",4,0.2000,
"Downy Woodpecker
[Picoides pubescens]","2015 [116]
Count Date: 12/31/2015
# Participants: 6
# Species Reported: 30
Total Hrs.: 15.75",7,0.4444,
"Downy Woodpecker
[Picoides pubescens]","2016 [117]
Count Date: 12/26/2016
# Participants: 1
# Species Reported: 25
Total Hrs.: 16.00",8,0.5000,
"Downy Woodpecker
[Picoides pubescens]","2017 [118]
Count Date: 12/30/2017
# Participants: 5
# Species Reported: 27
Total Hrs.: 21.00",4,0.1905,
"Downy Woodpecker
[Picoides pubescens]","2018 [119]
Count Date: 12/26/2018
# Participants: 6
# Species Reported: 24
Total Hrs.: ",2,0.0000,
"Downy Woodpecker
[Picoides pubescens]","2019 [120]
Count Date: 12/27/2019
# Participants: 6
# Species Reported: 27
Total Hrs.: 16.00",7,0.4375,
"Downy Woodpecker
[Picoides pubescens]","2020 [121]
Count Date: 12/26/2020
# Participants: 8
# Species Reported: 28
Total Hrs.: 23.25",2,0.0860,
"Downy Woodpecker
[Picoides pubescens]","2021 [122]
Count Date: 12/26/2021
# Participants: 5
# Species Reported: 37
Total Hrs.: 10.00",7,0.7000,
"Downy Woodpecker
[Picoides pubescens]","2022 [123]
Count Date: 12/26/2022
# Participants: 5
# Species Reported: 23
Total Hrs.: 16.50",6,0.3636,
"Hairy Woodpecker
[Picoides villosus]","2000 [101]
Count Date: 12/27/2000
# Participants: 
# Species Reported: 27
Total Hrs.: 9.25",7,0.7568,
"Hairy Woodpecker
[Picoides villosus]","2001 [102]
Count Date: 12/30/2001
# Participants: 
# Species Reported: 29
Total Hrs.: 20.50",12,0.5854,
"Hairy Woodpecker
[Picoides villosus]","2002 [103]
Count Date: 12/26/2002
# Participants: 
# Species Reported: 24
Total Hrs.: 18.75",6,0.3200,
"Hairy Woodpecker
[Picoides villosus]","2003 [104]
Count Date: 12/26/2003
# Participants: 9
# Species Reported: 30
Total Hrs.: 16.00",,,
"Hairy Woodpecker
[Picoides villosus]","2004 [105]
Count Date: 12/26/2004
# Participants: 4
# Species Reported: 31
Total Hrs.: 22.00",4,0.1818,
"Hairy Woodpecker
[Picoides villosus]","2005 [106]
Count Date: 1/2/2006
# Participants: 
# Species Reported: 30
Total Hrs.: 23.50",7,0.2979,
"Hairy Woodpecker
[Picoides villosus]","2006 [107]
Count Date: 12/26/2006
# Participants: 
# Species Reported: 30
Total Hrs.: 34.00",6,0.1765,
"Hairy Woodpecker
[Picoides villosus]","2007 [108]
Count Date: 12/26/2007
# Participants: 
# Species Reported: 39
Total Hrs.: 26.00",14,0.5385,
"Hairy Woodpecker
[Picoides villosus]","2008 [109]
Count Date: 12/26/2008
# Participants: 
# Species Reported: 30
Total Hrs.: 16.00",8,0.5000,
"Hairy Woodpecker
[Picoides villosus]","2009 [110]
Count Date: 12/29/2009
# Participants: 
# Species Reported: 32
Total Hrs.: 20.00",5,0.2500,
"Hairy Woodpecker
[Picoides villosus]","2010 [111]
Count Date: 12/29/2010
# Participants: 
# Species Reported: 24
Total Hrs.: 17.00",1,0.0588,
"Hairy Woodpecker
[Picoides villosus]","2011 [112]
Count Date: 12/25/2011
# Participants: 6
# Species Reported: 30
Total Hrs.: 22.50",2,0.0889,
"Hairy Woodpecker
[Picoides villosus]","2012 [113]
Count Date: 12/28/2012
# Participants: 6
# Species Reported: 25
Total Hrs.: 15.50",2,0.1290,
"Hairy Woodpecker
[Picoides villosus]","2013 [114]
Count Date: 12/26/2013
# Participants: 5
# Species Reported: 20
Total Hrs.: ",1,0.0000,
"Hairy Woodpecker
[Picoides villosus]","2014 [115]
Count Date: 12/26/2014
# Participants: 1
# Species Reported: 26
Total Hrs.: 20.00",6,0.3000,
"Hairy Woodpecker
[Picoides villosus]","2015 [116]
Count Date: 12/31/2015
# Participants: 6
# Species Reported: 30
Total Hrs.: 15.75",3,0.1905,
"Hairy Woodpecker
[Picoides villosus]","2016 [117]
Count Date: 12/26/2016
# Participants: 1
# Species Reported: 25
Total Hrs.: 16.00",10,0.6250,
"Hairy Woodpecker
[Picoides villosus]","2017 [118]
Count Date: 12/30/2017
# Participants: 5
# Species Reported: 27
Total Hrs.: 21.00",5,0.2381,
"Hairy Woodpecker
[Picoides villosus]","2018 [119]
Count Date: 12/26/2018
# Participants: 6
# Species Reported: 24
Total Hrs.: ",7,0.0000,
"Hairy Woodpecker
[Picoides villosus]","2019 [120]
Count Date: 12/27/2019
# Participants: 6
# Species Reported: 27
Total Hrs.: 16.00",6,0.3750,
"Hairy Woodpecker
[Picoides villosus]","2020 [121]
Count Date: 12/26/2020
# Participants: 8
# Species Reported: 28
Total Hrs.: 23.25",1,0.0430,
"Hairy Woodpecker
[Picoides villosus]","2021 [122]
Count Date: 12/26/2021
# Participants: 5
# Species Reported: 37
Total Hrs.: 10.00",3,0.3000,
"Hairy Woodpecker
[Picoides villosus]","2022 [123]
Count Date: 12/26/2022
# Participants: 5
# Species Reported: 23
Total Hrs.: 16.50",3,0.1818,
"American Three-toed/Black-backed Woodpecker
[Picoides dorsalis/arcticus]","2000 [101]
Count Date: 12/27/2000
# Participants: 
# Species Reported: 27
Total Hrs.: 9.25",,,
"American Three-toed/Black-backed Woodpecker
[Picoides dorsalis/arcticus]","2001 [102]
Count Date: 12/30/2001
# Participants: 
# Species Reported: 29
Total Hrs.: 20.50",,,
"American Three-toed/Black-backed Woodpecker
[Picoides dorsalis/arcticus]","2002 [103]
Count Date: 12/26/2002
# Participants: 
# Species Reported: 24
Total Hrs.: 18.75",,,
"American Three-toed/Black-backed Woodpecker
[Picoides dorsalis/arcticus]","2003 [104]
Count Date: 12/26/2003
# Participants: 9
# Species Reported: 30
Total Hrs.: 16.00",,,
"American Three-toed/Black-backed Woodpecker
[Picoides dorsalis/arcticus]","2004 [105]
Count Date: 12/26/2004
# Participants: 4
# Species Reported: 31
Total Hrs.: 22.00",,,
"American Three-toed/Black-backed Woodpecker
[Picoides dorsalis/arcticus]","2005 [106]
Count Date: 1/2/2006
# Participants: 
# Species Reported: 30
Total Hrs.: 23.50",,,
"American Three-toed/Black-backed Woodpecker
[Picoides dorsalis/arcticus]","2006 [107]
Count Date: 12/26/2006
# Participants: 
# Species Reported: 30
Total Hrs.: 34.00",1,0.0294,"US,"
"American Three-toed/Black-backed Woodpecker
[Picoides dorsalis/arcticus]","2007 [108]
Count Date: 12/26/2007
# Participants: 
# Species Reported: 39
Total Hrs.: 26.00",,,
"American Three-toed/Black-backed Woodpecker
[Picoides dorsalis/arcticus]","2008 [109]
Count Date: 12/26/2008
# Participants: 
# Species Reported: 30
Total Hrs.: 16.00",,,
"American Three-toed/Black-backed Woodpecker
[Picoides dorsalis/arcticus]","2009 [110]
Count Date: 12/29/2009
# Participants: 
# Species Reported: 32
Total Hrs.: 20.00",,,
"American Three-toed/Black-backed Woodpecker
[Picoides dorsalis/arcticus]","2010 [111]
Count Date: 12/29/2010
# Participants: 
# Species Reported: 24
Total Hrs.: 17.00",,,
"American Three-toed/Black-backed Woodpecker
[Picoides dorsalis/arcticus]","2011 [112]
Count Date: 12/25/2011
# Participants: 6
# Species Reported: 30
Total Hrs.: 22.50",,,
"American Three-toed/Black-backed Woodpecker
[Picoides dorsalis/arcticus]","2012 [113]
Count Date: 12/28/2012
# Participants: 6
# Species Reported: 25
Total Hrs.: 15.50",,,
"American Three-toed/Black-backed Woodpecker
[Picoides dorsalis/arcticus]","2013 [114]
Count Date: 12/26/2013
# Participants: 5
# Species Reported: 20
Total Hrs.: ",,,
"American Three-toed/Black-backed Woodpecker
[Picoides dorsalis/arcticus]","2014 [115]
Count Date: 12/26/2014
# Participants: 1
# Species Reported: 26
Total Hrs.: 20.00",,,
"American Three-toed/Black-backed Woodpecker
[Picoides dorsalis/arcticus]","2015 [116]
Count Date: 12/31/2015
# Participants: 6
# Species Reported: 30
Total Hrs.: 15.75",,,
"American Three-toed/Black-backed Woodpecker
[Picoides dorsalis/arcticus]","2016 [117]
Count Date: 12/26/2016
# Participants: 1
# Species Reported: 25
Total Hrs.: 16.00",,,
"American Three-toed/Black-backed Woodpecker
[Picoides dorsalis/arcticus]","2017 [118]
Count Date: 12/30/2017
# Participants: 5
# Species Reported: 27
Total Hrs.: 21.00",,,
"American Three-toed/Black-backed Woodpecker
[Picoides dorsalis/arcticus]","2018 [119]
Count Date: 12/26/2018
# Participants: 6
# Species Reported: 24
Total Hrs.: ",,,
"American Three-toed/Black-backed Woodpecker
[Picoides dorsalis/arcticus]","2019 [120]
Count Date: 12/27/2019
# Participants: 6
# Species Reported: 27
Total Hrs.: 16.00",,,
"American Three-toed/Black-backed Woodpecker
[Picoides dorsalis/arcticus]","2020 [121]
Count Date: 12/26/2020
# Participants: 8
# Species Reported: 28
Total Hrs.: 23.25",,,
"American Three-toed/Black-backed Woodpecker
[Picoides dorsalis/arcticus]","2021 [122]
Count Date: 12/26/2021
# Participants: 5
# Species Reported: 37
Total Hrs.: 10.00",,,
"American Three-toed/Black-backed Woodpecker
[Picoides dorsalis/arcticus]","2022 [123]
Count Date: 12/26/2022
# Participants: 5
# Species Reported: 23
Total Hrs.: 16.50",,,
"Northern Shrike (American)
[Lanius excubitor borealis/invictus]","2000 [101]
Count Date: 12/27/2000
# Participants: 
# Species Reported: 27
Total Hrs.: 9.25",,,
"Northern Shrike (American)
[Lanius excubitor borealis/invictus]","2001 [102]
Count Date: 12/30/2001
# Participants: 
# Species Reported: 29
Total Hrs.: 20.50",,,
"Northern Shrike (American)
[Lanius excubitor borealis/invictus]","2002 [103]
Count Date: 12/26/2002
# Participants: 
# Species Reported: 24
Total Hrs.: 18.75",,,
"Northern Shrike (American)
[Lanius excubitor borealis/invictus]","2003 [104]
Count Date: 12/26/2003
# Participants: 9
# Species Reported: 30
Total Hrs.: 16.00",,,
"Northern Shrike (American)
[Lanius excubitor borealis/invictus]","2004 [105]
Count Date: 12/26/2004
# Participants: 4
# Species Reported: 31
Total Hrs.: 22.00",,,
"Northern Shrike (American)
[Lanius excubitor borealis/invictus]","2005 [106]
Count Date: 1/2/2006
# Participants: 
# Species Reported: 30
Total Hrs.: 23.50",,,
"Northern Shrike (American)
[Lanius excubitor borealis/invictus]","2006 [107]
Count Date: 12/26/2006
# Participants: 
# Species Reported: 30
Total Hrs.: 34.00",,,
"Northern Shrike (American)
[Lanius excubitor borealis/invictus]","2007 [108]
Count Date: 12/26/2007
# Participants: 
# Species Reported: 39
Total Hrs.: 26.00",,,
"Northern Shrike (American)
[Lanius excubitor borealis/invictus]","2008 [109]
Count Date: 12/26/2008
# Participants: 
# Species Reported: 30
Total Hrs.: 16.00",,,
"Northern Shrike (American)
[Lanius excubitor borealis/invictus]","2009 [110]
Count Date: 12/29/2009
# Participants: 
# Species Reported: 32
Total Hrs.: 20.00",,,
"Northern Shrike (American)
[Lanius excubitor borealis/invictus]","2010 [111]
Count Date: 12/29/2010
# Participants: 
# Species Reported: 24
Total Hrs.: 17.00",,,
"Northern Shrike (American)
[Lanius excubitor borealis/invictus]","2011 [112]
Count Date: 12/25/2011
# Participants: 6
# Species Reported: 30
Total Hrs.: 22.50",,,
"Northern Shrike (American)
[Lanius excubitor borealis/invictus]","2012 [113]
Count Date: 12/28/2012
# Participants: 6
# Species Reported: 25
Total Hrs.: 15.50",,,
"Northern Shrike (American)
[Lanius excubitor borealis/invictus]","2013 [114]
Count Date: 12/26/2013
# Participants: 5
# Species Reported: 20
Total Hrs.: ",,,
"Northern Shrike (American)
[Lanius excubitor borealis/invictus]","2014 [115]
Count Date: 12/26/2014
# Participants: 1
# Species Reported: 26
Total Hrs.: 20.00",,,
"Northern Shrike (American)
[Lanius excubitor borealis/invictus]","2015 [116]
Count Date: 12/31/2015
# Participants: 6
# Species Reported: 30
Total Hrs.: 15.75",,,
"Northern Shrike (American)
[Lanius excubitor borealis/invictus]","2016 [117]
Count Date: 12/26/2016
# Participants: 1
# Species Reported: 25
Total Hrs.: 16.00",,,
"Northern Shrike (American)
[Lanius excubitor borealis/invictus]","2017 [118]
Count Date: 12/30/2017
# Participants: 5
# Species Reported: 27
Total Hrs.: 21.00",,,
"Northern Shrike (American)
[Lanius excubitor borealis/invictus]","2018 [119]
Count Date: 12/26/2018
# Participants: 6
# Species Reported: 24
Total Hrs.: ",,,
"Northern Shrike (American)
[Lanius excubitor borealis/invictus]","2019 [120]
Count Date: 12/27/2019
# Participants: 6
# Species Reported: 27
Total Hrs.: 16.00",2,0.1250,
"Northern Shrike (American)
[Lanius excubitor borealis/invictus]","2020 [121]
Count Date: 12/26/2020
# Participants: 8
# Species Reported: 28
Total Hrs.: 23.25",,,
"Northern Shrike (American)
[Lanius excubitor borealis/invictus]","2021 [122]
Count Date: 12/26/2021
# Participants: 5
# Species Reported: 37
Total Hrs.: 10.00",,,
"Northern Shrike (American)
[Lanius excubitor borealis/invictus]","2022 [123]
Count Date: 12/26/2022
# Participants: 5
# Species Reported: 23
Total Hrs.: 16.50",,,
"Gray Jay
[Perisoreus canadensis]","2000 [101]
Count Date: 12/27/2000
# Participants: 
# Species Reported: 27
Total Hrs.: 9.25",3,0.3243,
"Gray Jay
[Perisoreus canadensis]","2001 [102]
Count Date: 12/30/2001
# Participants: 
# Species Reported: 29
Total Hrs.: 20.50",4,0.1951,
"Gray Jay
[Perisoreus canadensis]","2002 [103]
Count Date: 12/26/2002
# Participants: 
# Species Reported: 24
Total Hrs.: 18.75",,,
"Gray Jay
[Perisoreus canadensis]","2003 [104]
Count Date: 12/26/2003
# Participants: 9
# Species Reported: 30
Total Hrs.: 16.00",6,0.3750,
"Gray Jay
[Perisoreus canadensis]","2004 [105]
Count Date: 12/26/2004
# Participants: 4
# Species Reported: 31
Total Hrs.: 22.00",,,
"Gray Jay
[Perisoreus canadensis]","2005 [106]
Count Date: 1/2/2006
# Participants: 
# Species Reported: 30
Total Hrs.: 23.50",cw,0.0000,
"Gray Jay
[Perisoreus canadensis]","2006 [107]
Count Date: 12/26/2006
# Participants: 
# Species Reported: 30
Total Hrs.: 34.00",2,0.0588,
"Gray Jay
[Perisoreus canadensis]","2007 [108]
Count Date: 12/26/2007
# Participants: 
# Species Reported: 39
Total Hrs.: 26.00",2,0.0769,
"Gray Jay
[Perisoreus canadensis]","2008 [109]
Count Date: 12/26/2008
# Participants: 
# Species Reported: 30
Total Hrs.: 16.00",,,
"Gray Jay
[Perisoreus canadensis]","2009 [110]
Count Date: 12/29/2009
# Participants: 
# Species Reported: 32
Total Hrs.: 20.00",,,
"Gray Jay
[Perisoreus canadensis]","2010 [111]
Count Date: 12/29/2010
# Participants: 
# Species Reported: 24
Total Hrs.: 17.00",,,
"Gray Jay
[Perisoreus canadensis]","2011 [112]
Count Date: 12/25/2011
# Participants: 6
# Species Reported: 30
Total Hrs.: 22.50",2,0.0889,
"Gray Jay
[Perisoreus canadensis]","2012 [113]
Count Date: 12/28/2012
# Participants: 6
# Species Reported: 25
Total Hrs.: 15.50",4,0.2581,
